index,filename,config,einsteinradius,ellipseratio,orientation,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
7157,image-007157.png,raysie,15.7318,0.8019,145.2714,SersicSphere,2.3832,75.4996,2.3226,30.3374,62.5004,1.4054,17.2915,0.5967,2.3073
7158,image-007158.png,raysie,47.8552,0.5915,51.8560,SersicSphere,22.0991,238.7310,4.3184,28.6471,132.0039,4.0215,17.8252,-11.4707,-18.8890
7159,image-007159.png,raysie,58.6106,0.4479,150.6235,SersicSphere,33.8992,320.8033,3.5925,38.9544,24.5196,3.0306,15.7141,26.2712,-21.4238
7160,image-007160.png,raysie,74.5159,0.8202,82.5774,SersicSphere,36.3019,320.8448,4.2983,14.6044,108.6584,4.5566,13.1677,28.1499,-22.9219
7161,image-007161.png,raysie,74.7322,0.2639,62.6819,SersicSphere,27.5909,289.6742,1.9327,33.0794,131.2067,3.0642,13.1947,9.2891,-25.9802
7162,image-007162.png,raysie,45.3523,0.3769,29.4547,SersicSphere,44.5787,283.6071,3.1669,33.8088,175.6499,1.3688,14.2392,10.4877,-43.3274
7163,image-007163.png,raysie,47.5305,0.7712,19.1018,SersicSphere,34.7194,244.2248,4.1147,6.2885,149.4812,4.3682,13.4582,-15.0975,-31.2651
7164,image-007164.png,raysie,39.5334,0.6949,52.0040,SersicSphere,38.4033,198.6948,4.1726,22.0536,88.5424,3.1959,15.7175,-36.3772,-12.3093
7165,image-007165.png,raysie,15.5533,0.1951,106.3022,SersicSphere,6.6560,298.4977,3.2565,28.9590,111.7989,3.0483,14.8617,3.1757,-5.8495
7166,image-007166.png,raysie,34.0754,0.7997,92.1571,SersicSphere,20.7488,332.3577,2.6538,7.7934,102.0943,3.8889,10.1144,18.3806,-9.6264
7167,image-007167.png,raysie,13.0304,0.4962,166.7487,SersicSphere,13.3757,148.1637,1.4178,37.0124,57.5393,3.2675,19.4443,-11.3635,7.0556
7168,image-007168.png,raysie,18.7780,0.5988,94.0514,SersicSphere,17.5303,144.4435,2.7223,19.1254,115.5115,4.3224,14.3111,-14.2617,10.1940
7169,image-007169.png,raysie,63.2614,0.6150,158.7570,SersicSphere,63.1332,317.0728,1.6666,39.9176,158.3430,4.5852,16.6205,46.2274,-42.9981
7170,image-007170.png,raysie,22.5289,0.8410,168.5493,SersicSphere,9.2151,103.8379,3.2370,22.4988,136.9072,1.2600,10.5953,-2.2040,8.9477
7171,image-007171.png,raysie,49.4045,0.2595,57.2868,SersicSphere,28.3951,217.3819,1.2921,13.3098,10.7529,4.0319,16.5368,-22.5629,-17.2394
7172,image-007172.png,raysie,63.9625,0.6201,100.9552,SersicSphere,73.2675,359.7805,4.5467,9.4520,71.0592,2.4075,15.1271,73.2670,-0.2807
7173,image-007173.png,raysie,13.6395,0.5322,30.8019,SersicSphere,8.4604,4.6495,3.0643,9.9287,80.9914,4.7652,15.0795,8.4326,0.6858
7174,image-007174.png,raysie,65.8463,0.1497,121.6912,SersicSphere,34.6761,158.6345,2.2466,15.6648,124.4811,4.6095,11.0525,-32.2930,12.6331
7175,image-007175.png,raysie,28.1115,0.7849,101.3466,SersicSphere,28.9525,306.2508,4.6190,18.4008,16.3853,1.1603,18.9885,17.1202,-23.3483
7176,image-007176.png,raysie,50.4144,0.1772,10.2143,SersicSphere,2.1666,279.0338,2.7255,22.7502,50.1545,4.9687,16.8605,0.3402,-2.1397
7177,image-007177.png,raysie,20.0404,0.5735,44.1359,SersicSphere,10.0774,228.5648,2.2227,25.2930,143.7946,3.7798,14.9348,-6.6689,-7.5551
7178,image-007178.png,raysie,50.2575,0.2535,121.5341,SersicSphere,47.5009,33.6151,1.3274,20.9398,38.1021,3.4138,12.4446,39.5576,26.2970
7179,image-007179.png,raysie,11.6703,0.4554,127.7632,SersicSphere,6.3748,182.0456,2.8272,18.0737,59.6647,2.7515,15.1085,-6.3708,-0.2275
7180,image-007180.png,raysie,21.5821,0.3468,61.6711,SersicSphere,1.5176,118.2949,3.7428,5.3688,178.5036,4.0025,18.9098,-0.7193,1.3362
7181,image-007181.png,raysie,67.4442,0.3255,79.6262,SersicSphere,70.4588,310.3129,3.3792,2.2746,46.9258,2.8210,14.7236,45.5842,-53.7264
7182,image-007182.png,raysie,15.9873,0.8700,117.8719,SersicSphere,13.6246,286.4831,3.5570,31.3266,69.9257,3.9672,16.8825,3.8657,-13.0647
7183,image-007183.png,raysie,33.1623,0.5896,73.2004,SersicSphere,3.7293,162.5785,4.7606,13.3194,35.8411,3.8360,17.7746,-3.5583,1.1166
7184,image-007184.png,raysie,33.0369,0.8165,158.0312,SersicSphere,11.8593,280.2802,2.5559,16.6234,71.0790,2.1203,19.2422,2.1164,-11.6690
7185,image-007185.png,raysie,10.4103,0.1521,7.5497,SersicSphere,9.5864,54.8049,2.4639,18.2006,118.4523,4.3467,13.3412,5.5252,7.8340
7186,image-007186.png,raysie,29.6910,0.6890,126.3398,SersicSphere,21.1461,181.7529,4.5485,12.7027,103.2665,2.3098,18.4048,-21.1362,-0.6468
7187,image-007187.png,raysie,66.2416,0.7459,42.0564,SersicSphere,74.8146,2.9139,4.0498,20.9128,120.9753,2.1404,17.9599,74.7179,3.8032
7188,image-007188.png,raysie,28.4189,0.4792,123.6106,SersicSphere,32.0715,83.4108,2.4800,9.7137,178.4452,3.5950,15.8250,3.6802,31.8597
7189,image-007189.png,raysie,12.5062,0.3883,110.2795,SersicSphere,3.0059,92.8986,4.3065,33.2533,130.3818,1.0589,17.4782,-0.1520,3.0021
7190,image-007190.png,raysie,66.4675,0.1966,41.1264,SersicSphere,44.3039,55.6799,1.4571,33.4834,146.0517,2.7583,18.5816,24.9792,36.5906
7191,image-007191.png,raysie,17.8212,0.5836,35.7886,SersicSphere,5.5005,183.2868,3.0086,34.0985,134.6091,3.8696,13.1601,-5.4915,-0.3154
7192,image-007192.png,raysie,6.6477,0.7455,128.8837,SersicSphere,7.6232,177.1466,1.4034,30.5806,63.4554,3.9211,12.1365,-7.6138,0.3795
7193,image-007193.png,raysie,28.5954,0.4135,2.0878,SersicSphere,33.4820,281.5505,3.4443,6.1209,123.6382,3.7789,16.6653,6.7042,-32.8040
7194,image-007194.png,raysie,34.3923,0.7383,59.3372,SersicSphere,7.2720,351.9122,3.0673,35.5062,44.7106,4.8013,14.2505,7.1996,-1.0231
7195,image-007195.png,raysie,18.7556,0.3555,140.6822,SersicSphere,8.1947,46.1795,1.0003,23.3360,60.0722,1.1275,17.7480,5.6740,5.9126
7196,image-007196.png,raysie,37.5821,0.2861,96.8512,SersicSphere,36.1269,169.8676,1.9205,39.3073,31.5666,3.8187,17.0189,-35.5635,6.3556
7197,image-007197.png,raysie,50.9243,0.6351,89.3893,SersicSphere,30.9308,353.2595,2.5762,18.4013,41.7380,2.8819,15.2435,30.7170,-3.6305
7198,image-007198.png,raysie,74.4721,0.7140,92.9826,SersicSphere,35.6737,297.9560,4.8450,22.1800,115.9929,3.4043,17.1959,16.7236,-31.5108
7199,image-007199.png,raysie,61.9295,0.7736,78.0020,SersicSphere,2.6277,353.0576,4.4435,26.8607,150.5319,4.1655,14.0080,2.6084,-0.3176
7200,image-007200.png,raysie,9.5368,0.6666,12.3377,SersicSphere,9.2463,213.5611,3.6683,3.7281,128.3396,4.6114,11.9144,-7.7049,-5.1116
7201,image-007201.png,raysie,12.5678,0.6636,59.9911,SersicSphere,5.1280,314.0143,1.1378,5.2199,178.6651,4.2790,18.6279,3.5632,-3.6879
7202,image-007202.png,raysie,3.1126,0.1796,142.5440,SersicSphere,3.1001,71.6190,3.3867,23.8748,150.2576,4.5806,18.6171,0.9776,2.9419
7203,image-007203.png,raysie,15.5134,0.8310,135.9377,SersicSphere,7.5305,6.5477,2.9083,28.0429,39.3632,2.0190,17.1830,7.4813,0.8587
7204,image-007204.png,raysie,20.9913,0.6296,133.9726,SersicSphere,1.4428,7.4872,3.3986,7.1758,93.5362,2.1648,14.9569,1.4305,0.1880
7205,image-007205.png,raysie,60.2104,0.4237,120.1927,SersicSphere,63.2480,243.6483,1.9638,3.7090,143.9407,2.1450,18.6767,-28.0745,-56.6756
7206,image-007206.png,raysie,52.2189,0.6631,14.5117,SersicSphere,39.3453,25.3950,4.1775,23.7821,32.5727,2.4635,18.6214,35.5435,16.8735
7207,image-007207.png,raysie,51.0912,0.2186,17.6959,SersicSphere,13.8724,75.2792,4.5944,21.9449,90.0593,4.7522,18.2097,3.5251,13.4171
7208,image-007208.png,raysie,54.8977,0.6497,43.8497,SersicSphere,22.6765,345.3534,1.8447,17.5793,25.5495,1.0400,14.1423,21.9396,-5.7339
7209,image-007209.png,raysie,33.9343,0.3441,47.8532,SersicSphere,37.5665,66.1552,1.2117,12.4434,22.0645,4.1383,17.5609,15.1866,34.3599
7210,image-007210.png,raysie,7.5155,0.8761,42.2204,SersicSphere,4.7751,60.8801,4.1057,11.3408,82.5433,3.8612,13.8661,2.3237,4.1715
7211,image-007211.png,raysie,62.6984,0.8241,10.2468,SersicSphere,5.6359,19.0040,2.7807,34.1058,96.7062,3.7455,14.8202,5.3288,1.8353
7212,image-007212.png,raysie,9.1873,0.8642,64.9505,SersicSphere,9.9304,96.1204,3.7588,13.3106,166.0147,4.9162,18.5357,-1.0588,9.8738
7213,image-007213.png,raysie,50.8473,0.7567,25.0726,SersicSphere,21.3847,4.2009,3.1287,24.2056,154.0955,1.3547,11.1563,21.3272,1.5665
7214,image-007214.png,raysie,43.5631,0.6033,7.1062,SersicSphere,42.2192,63.4602,2.6131,10.0710,130.9367,3.0776,10.0198,18.8644,37.7704
7215,image-007215.png,raysie,25.1013,0.4329,127.9389,SersicSphere,18.5749,307.3136,2.4147,23.1470,120.1575,4.1155,12.1190,11.2597,-14.7732
7216,image-007216.png,raysie,52.7981,0.5261,11.4762,SersicSphere,10.5179,280.4702,4.6394,36.6603,99.9963,4.1303,11.5351,1.9114,-10.3428
7217,image-007217.png,raysie,11.4765,0.2374,67.7131,SersicSphere,13.6803,153.0958,4.9535,28.3180,78.1554,3.9992,16.0704,-12.1996,6.1904
7218,image-007218.png,raysie,24.9432,0.8023,58.7352,SersicSphere,4.3853,326.9104,3.6779,12.5675,124.9182,3.8032,12.3654,3.6741,-2.3942
7219,image-007219.png,raysie,47.9301,0.4713,119.3623,SersicSphere,23.2081,319.2721,2.9606,9.1695,144.9554,3.5527,16.7553,17.5875,-15.1425
7220,image-007220.png,raysie,19.8116,0.5755,41.4642,SersicSphere,2.8925,188.0430,2.5943,19.7094,144.2561,1.0958,16.2048,-2.8641,-0.4047
7221,image-007221.png,raysie,7.6001,0.6685,124.4132,SersicSphere,4.9893,76.1803,3.3024,28.4028,55.7153,3.4511,15.6566,1.1918,4.8449
7222,image-007222.png,raysie,20.0640,0.3506,123.9888,SersicSphere,2.5724,255.5491,3.0535,36.0245,50.7249,4.7128,10.8469,-0.6419,-2.4910
7223,image-007223.png,raysie,54.9832,0.1505,178.5450,SersicSphere,26.5412,316.8939,1.2793,21.7197,59.8848,3.0715,18.4446,19.3775,-18.1370
7224,image-007224.png,raysie,59.1659,0.4716,139.6778,SersicSphere,52.1222,12.1809,3.3309,39.8837,81.8627,3.8807,12.9989,50.9487,10.9977
7225,image-007225.png,raysie,9.2456,0.8152,154.4361,SersicSphere,4.1479,153.6680,2.5206,39.1614,48.3236,1.7203,14.4782,-3.7176,1.8399
7226,image-007226.png,raysie,65.9085,0.2760,72.8566,SersicSphere,37.8207,170.6378,4.4224,38.0769,167.2957,4.4686,14.9264,-37.3169,6.1525
7227,image-007227.png,raysie,39.3234,0.8858,86.6682,SersicSphere,23.9092,41.1192,1.2077,18.3374,106.9336,4.3370,14.7137,18.0118,15.7233
7228,image-007228.png,raysie,5.5043,0.6737,57.5797,SersicSphere,4.0460,289.3803,4.9231,30.3749,13.7881,2.8784,11.6571,1.3426,-3.8168
7229,image-007229.png,raysie,64.7123,0.3750,69.0330,SersicSphere,24.0505,218.8320,2.7819,11.6120,83.3341,1.8191,16.4502,-18.7350,-15.0806
7230,image-007230.png,raysie,27.4606,0.4100,123.9684,SersicSphere,8.8635,145.8998,1.3575,37.5919,55.9552,1.3238,19.8382,-7.3395,4.9692
7231,image-007231.png,raysie,7.3442,0.7993,156.3871,SersicSphere,2.1117,153.1974,1.2606,20.8071,15.8131,2.2897,11.0381,-1.8848,0.9522
7232,image-007232.png,raysie,29.5772,0.5627,29.2235,SersicSphere,5.7324,215.0748,4.8316,2.2581,150.6335,1.4636,17.0712,-4.6914,-3.2941
7233,image-007233.png,raysie,38.4693,0.5029,154.4734,SersicSphere,34.5973,355.5431,4.1772,37.5220,162.0481,1.7197,10.4308,34.4927,-2.6885
7234,image-007234.png,raysie,52.9562,0.4025,119.0043,SersicSphere,38.0701,321.2751,2.3818,13.7656,9.1611,4.6757,15.3223,29.7008,-23.8160
7235,image-007235.png,raysie,28.2580,0.2573,14.6213,SersicSphere,28.2817,204.0632,3.8497,28.4633,107.9860,1.0666,15.8235,-25.8239,-11.5317
7236,image-007236.png,raysie,29.7606,0.8673,48.0360,SersicSphere,1.7205,198.3272,3.2866,30.3676,168.7619,4.2948,15.5287,-1.6333,-0.5410
7237,image-007237.png,raysie,7.5274,0.8948,107.7802,SersicSphere,7.0143,115.3011,3.8399,26.0642,14.5224,4.2219,16.7105,-2.9977,6.3414
7238,image-007238.png,raysie,15.8524,0.2029,37.3090,SersicSphere,14.8746,127.3194,2.1555,37.4127,149.5740,4.4551,15.3271,-9.0178,11.8293
7239,image-007239.png,raysie,74.5561,0.2048,134.3596,SersicSphere,27.8077,84.4392,3.1876,19.9861,148.7135,4.8392,13.0605,2.6946,27.6769
7240,image-007240.png,raysie,61.9775,0.6994,32.1967,SersicSphere,58.7770,210.2299,4.5162,18.8316,6.8059,1.6582,18.4904,-50.7840,-29.5925
7241,image-007241.png,raysie,56.9191,0.4181,128.9675,SersicSphere,55.8485,313.7920,4.4354,38.4283,4.5868,2.0984,10.1148,38.6496,-40.3147
7242,image-007242.png,raysie,47.5308,0.2362,59.2456,SersicSphere,54.0991,112.5712,3.8673,29.5522,81.6054,4.6782,16.9710,-20.7650,49.9553
7243,image-007243.png,raysie,20.2521,0.2630,1.9388,SersicSphere,18.2290,187.8947,2.6179,4.8491,119.5137,2.4892,14.6303,-18.0563,-2.5038
7244,image-007244.png,raysie,38.6086,0.4942,28.8299,SersicSphere,31.8848,245.6771,3.3296,17.1190,99.5042,4.3917,15.7537,-13.1327,-29.0547
7245,image-007245.png,raysie,15.3713,0.7687,17.6516,SersicSphere,4.1394,297.5633,4.6597,28.3460,43.7244,4.7133,18.7242,1.9154,-3.6695
7246,image-007246.png,raysie,6.3897,0.3938,146.2824,SersicSphere,7.3096,338.3240,2.7054,12.3460,178.8426,1.6088,13.3247,6.7928,-2.6999
7247,image-007247.png,raysie,33.7216,0.8128,25.2673,SersicSphere,1.4215,166.3448,1.6102,20.8234,1.7028,1.3164,10.4740,-1.3813,0.3356
7248,image-007248.png,raysie,12.9978,0.8175,69.1195,SersicSphere,12.2839,40.3340,3.5349,39.9493,60.7727,3.6161,13.9811,9.3638,7.9506
7249,image-007249.png,raysie,36.1779,0.1749,158.0051,SersicSphere,20.8438,116.5658,3.5498,33.6841,27.6146,3.8614,14.6195,-9.3219,18.6431
7250,image-007250.png,raysie,53.4732,0.8967,126.2847,SersicSphere,59.9315,199.3249,4.3960,6.2733,44.5341,2.2896,12.2363,-56.5548,-19.8328
7251,image-007251.png,raysie,39.6297,0.6361,105.4987,SersicSphere,22.1516,232.5815,4.5758,18.7218,138.0564,2.3786,19.6519,-13.4600,-17.5932
7252,image-007252.png,raysie,27.8334,0.6303,113.3937,SersicSphere,14.0846,72.7709,2.3261,36.9622,111.4342,2.2796,14.9970,4.1717,13.4526
7253,image-007253.png,raysie,14.0947,0.8817,155.2044,SersicSphere,7.7247,116.5121,4.4477,32.3443,82.0063,1.2872,12.4323,-3.4482,6.9123
7254,image-007254.png,raysie,14.3743,0.5354,40.1722,SersicSphere,3.2898,92.9005,2.1382,11.0199,38.8567,1.1826,17.2654,-0.1665,3.2856
7255,image-007255.png,raysie,36.7171,0.8620,165.3757,SersicSphere,29.4757,270.3626,4.5111,11.0207,167.7532,1.3432,16.5833,0.1865,-29.4751
7256,image-007256.png,raysie,50.8598,0.6481,130.3036,SersicSphere,5.0720,82.2223,2.8152,26.3410,105.2285,2.7023,13.1429,0.6864,5.0254
7257,image-007257.png,raysie,21.7868,0.4519,37.9837,SersicSphere,15.9004,109.9785,2.2261,39.3067,41.3146,3.7660,13.8951,-5.4326,14.9435
7258,image-007258.png,raysie,63.0245,0.5605,79.7073,SersicSphere,62.4197,152.1535,3.5841,16.4162,22.6608,1.0246,15.6552,-55.1917,29.1565
7259,image-007259.png,raysie,29.3363,0.8742,139.5073,SersicSphere,29.0425,41.0528,4.4705,26.4072,87.6829,1.1694,12.9581,21.9011,19.0738
7260,image-007260.png,raysie,12.1421,0.2621,124.3542,SersicSphere,7.3551,102.2394,1.5892,36.2997,105.7359,4.7450,18.6214,-1.5593,7.1879
7261,image-007261.png,raysie,52.8038,0.1694,2.6594,SersicSphere,59.7002,287.3608,3.8585,11.4564,46.1178,3.8263,18.6803,17.8138,-56.9805
7262,image-007262.png,raysie,5.0467,0.1684,163.7538,SersicSphere,5.2047,333.9738,2.7080,8.1648,118.5749,2.1594,16.9471,4.6769,-2.2837
7263,image-007263.png,raysie,5.8937,0.7261,15.0894,SersicSphere,6.4503,147.4058,4.2952,7.8128,67.7354,3.3204,17.7317,-5.4344,3.4747
7264,image-007264.png,raysie,46.3846,0.2504,12.6311,SersicSphere,41.8448,11.7958,2.5690,17.5189,40.5981,1.0822,12.9042,40.9611,8.5541
7265,image-007265.png,raysie,21.2598,0.5413,69.6562,SersicSphere,19.8380,321.5248,4.7706,19.9900,26.7930,3.0434,16.6432,15.5307,-12.3427
7266,image-007266.png,raysie,15.1228,0.1954,92.1652,SersicSphere,4.7355,18.0591,2.1460,27.4041,138.3337,1.6137,14.6137,4.5022,1.4680
7267,image-007267.png,raysie,25.7619,0.8042,104.5906,SersicSphere,22.7536,164.3897,2.4511,20.5145,138.2489,1.5847,17.3530,-21.9143,6.1228
7268,image-007268.png,raysie,67.3559,0.7173,97.0165,SersicSphere,30.2395,285.4244,1.6813,20.6482,61.5929,2.1042,14.0859,8.0427,-29.1504
7269,image-007269.png,raysie,14.1741,0.4113,120.0499,SersicSphere,8.4440,42.5522,1.5982,21.7403,132.6242,1.6131,18.3497,6.2204,5.7103
7270,image-007270.png,raysie,21.6905,0.5376,114.7100,SersicSphere,21.6645,99.1745,2.1636,6.1431,177.5093,3.9178,16.9106,-3.4542,21.3874
7271,image-007271.png,raysie,40.2009,0.1024,66.4220,SersicSphere,34.2716,329.7634,1.5403,30.7812,88.0437,1.8602,17.2768,29.6091,-17.2582
7272,image-007272.png,raysie,51.2685,0.7775,90.0760,SersicSphere,36.5667,304.4110,4.2034,36.9257,67.0758,1.0825,12.7595,20.6648,-30.1677
7273,image-007273.png,raysie,9.7048,0.5622,78.0978,SersicSphere,8.0211,353.9120,1.1964,21.2427,118.5537,1.8929,16.0417,7.9758,-0.8507
7274,image-007274.png,raysie,23.1375,0.2910,85.4929,SersicSphere,19.0768,327.5457,3.9736,20.6606,157.0346,3.2978,13.5428,16.0974,-10.2371
7275,image-007275.png,raysie,67.2977,0.6792,135.5190,SersicSphere,29.9319,302.6047,2.6115,6.2642,79.1161,4.6144,12.6328,16.1285,-25.2149
7276,image-007276.png,raysie,71.3107,0.6266,38.2702,SersicSphere,68.0814,134.4067,3.5702,23.1028,86.7843,1.4166,18.8084,-47.6397,48.6367
7277,image-007277.png,raysie,58.5908,0.2603,107.0521,SersicSphere,25.0348,6.6987,2.8510,39.5510,22.8527,4.2949,10.8753,24.8639,2.9203
7278,image-007278.png,raysie,53.0770,0.5740,15.0266,SersicSphere,48.6793,88.4422,4.4278,26.5329,174.6315,3.6913,10.5621,1.3233,48.6614
7279,image-007279.png,raysie,62.0304,0.2272,33.5458,SersicSphere,28.1872,208.2914,3.1905,25.2630,143.2618,3.6960,16.1255,-24.8202,-13.3595
7280,image-007280.png,raysie,51.2689,0.2457,93.2327,SersicSphere,28.1502,36.8371,2.0696,12.4341,121.0838,1.1637,12.6827,22.5298,16.8772
7281,image-007281.png,raysie,37.1558,0.8189,3.3154,SersicSphere,7.1910,49.3007,3.7106,5.1383,85.9759,1.9647,18.7689,4.6891,5.4518
7282,image-007282.png,raysie,40.6098,0.7074,92.0590,SersicSphere,13.6975,20.3849,3.8687,18.9262,100.0666,3.0660,16.7108,12.8397,4.7712
7283,image-007283.png,raysie,47.6487,0.4443,134.0387,SersicSphere,53.0562,131.9805,2.3063,33.7781,153.1431,4.8500,11.7141,-35.4881,39.4406
7284,image-007284.png,raysie,34.5604,0.4746,122.5750,SersicSphere,32.5200,286.6468,3.5028,23.9769,169.5575,4.2737,16.6359,9.3160,-31.1570
7285,image-007285.png,raysie,13.5518,0.4762,39.8101,SersicSphere,11.9288,32.6228,4.6133,39.1426,172.4908,4.9921,11.7970,10.0469,6.4309
7286,image-007286.png,raysie,35.1360,0.4996,143.6403,SersicSphere,41.6711,179.3774,2.7078,30.5210,157.9355,4.0787,17.3309,-41.6687,0.4528
7287,image-007287.png,raysie,21.9214,0.2984,76.3796,SersicSphere,17.4244,125.5970,1.9602,17.2761,84.5624,4.7932,14.1837,-10.1424,14.1683
7288,image-007288.png,raysie,63.8968,0.4189,146.6910,SersicSphere,24.5729,204.5058,1.0168,18.1424,52.1231,3.9523,18.2699,-22.3594,-10.1925
7289,image-007289.png,raysie,31.6155,0.3202,87.4136,SersicSphere,16.4420,102.2597,1.4002,11.4826,175.4655,2.7306,19.4365,-3.4913,16.0671
7290,image-007290.png,raysie,73.6044,0.6031,103.7450,SersicSphere,28.0795,186.0716,3.0874,15.8211,90.9990,1.0713,17.6068,-27.9219,-2.9700
7291,image-007291.png,raysie,37.9141,0.8101,136.5046,SersicSphere,31.1655,277.3525,1.5813,16.2849,72.1805,4.0886,15.9189,3.9884,-30.9093
7292,image-007292.png,raysie,4.7218,0.2975,8.1907,SersicSphere,1.1036,239.2509,2.7202,13.3009,136.6084,3.5181,16.4285,-0.5643,-0.9485
7293,image-007293.png,raysie,44.2512,0.8986,72.1705,SersicSphere,29.3502,126.6013,1.3348,10.6011,69.1800,1.8054,14.4597,-17.4999,23.5625
7294,image-007294.png,raysie,38.3025,0.8747,84.9740,SersicSphere,4.1489,5.0092,4.3812,32.6912,23.0742,3.7023,11.2275,4.1331,0.3623
7295,image-007295.png,raysie,71.7382,0.7471,67.5714,SersicSphere,31.5598,114.9584,2.6343,6.6076,67.5545,2.3226,16.8900,-13.3170,28.6125
7296,image-007296.png,raysie,17.5861,0.2564,81.4925,SersicSphere,8.1546,332.1439,3.9095,13.3452,81.5903,4.6739,15.7802,7.2097,-3.8103
7297,image-007297.png,raysie,55.3465,0.3454,30.9837,SersicSphere,19.1153,304.8458,4.8674,21.1513,165.4533,3.4774,12.6325,10.9219,-15.6878
7298,image-007298.png,raysie,24.2090,0.4547,41.0838,SersicSphere,12.3030,112.1987,1.4294,37.0901,170.1100,2.2709,11.9847,-4.6483,11.3911
7299,image-007299.png,raysie,45.0283,0.3911,117.9143,SersicSphere,31.2349,16.5754,4.7191,17.8482,3.8615,2.2415,17.6655,29.9370,8.9106
7300,image-007300.png,raysie,55.0999,0.8783,174.4792,SersicSphere,28.7468,211.7038,1.4838,26.7769,119.0009,2.4552,18.4967,-24.4571,-15.1072
7301,image-007301.png,raysie,39.6046,0.8364,42.5744,SersicSphere,17.5759,282.5914,4.0888,4.7693,98.6255,3.7791,13.0808,3.8315,-17.1532
7302,image-007302.png,raysie,7.0400,0.4465,76.8536,SersicSphere,1.4535,279.7414,2.9180,30.4895,108.5108,3.4182,12.4723,0.2459,-1.4326
7303,image-007303.png,raysie,12.6889,0.6859,146.3772,SersicSphere,15.0346,171.1551,2.7933,4.3855,118.1697,3.0602,12.1590,-14.8558,2.3117
7304,image-007304.png,raysie,38.7873,0.3533,139.1243,SersicSphere,43.5221,121.5152,2.9692,38.2051,57.9719,4.1324,17.8302,-22.7501,37.1027
7305,image-007305.png,raysie,27.9301,0.1115,170.2845,SersicSphere,10.2183,210.5406,3.1421,29.8513,26.0243,3.9560,19.6596,-8.8007,-5.1924
7306,image-007306.png,raysie,37.9053,0.7671,161.8139,SersicSphere,9.0204,278.6131,1.0209,29.2017,66.1955,1.1599,17.1554,1.3509,-8.9187
7307,image-007307.png,raysie,8.1430,0.7184,74.3239,SersicSphere,9.0137,166.4972,3.2557,15.4348,160.8032,3.1206,11.4490,-8.7645,2.1046
7308,image-007308.png,raysie,52.3443,0.4578,41.4900,SersicSphere,12.6336,337.5142,2.2760,18.1307,27.4619,4.6309,17.9341,11.6731,-4.8318
7309,image-007309.png,raysie,38.8684,0.8339,81.2187,SersicSphere,44.8571,43.7123,4.8319,32.3500,81.5681,3.0610,11.2135,32.4236,30.9979
7310,image-007310.png,raysie,46.0402,0.2904,92.1414,SersicSphere,14.8651,178.6297,4.2870,28.5325,0.1487,3.8021,11.8707,-14.8608,0.3555
7311,image-007311.png,raysie,26.5134,0.7969,10.6396,SersicSphere,29.8989,14.8543,2.2774,35.4519,34.9569,1.2226,14.4220,28.8997,7.6649
7312,image-007312.png,raysie,38.0631,0.1310,118.5165,SersicSphere,40.5486,262.5562,4.8446,27.3123,6.7941,1.7688,15.5691,-5.2532,-40.2068
7313,image-007313.png,raysie,6.6240,0.7425,95.7855,SersicSphere,6.1342,137.2929,2.8359,9.8551,152.0432,3.4014,16.1169,-4.5076,4.1605
7314,image-007314.png,raysie,70.6131,0.4030,46.7735,SersicSphere,77.6887,96.3978,2.7787,29.8421,134.9148,3.5168,10.0017,-8.6570,77.2049
7315,image-007315.png,raysie,62.1256,0.4758,82.7007,SersicSphere,32.5329,176.7330,1.6732,15.0424,72.8887,1.5018,11.4365,-32.4800,1.8540
7316,image-007316.png,raysie,18.2481,0.5125,45.4066,SersicSphere,20.6316,206.3336,2.2228,19.7912,23.8858,3.5793,17.6990,-18.4906,-9.1521
7317,image-007317.png,raysie,55.8309,0.3399,117.2881,SersicSphere,38.6187,136.5309,1.4222,7.0812,162.8296,1.2041,18.7348,-28.0273,26.5682
7318,image-007318.png,raysie,27.2143,0.1721,63.5994,SersicSphere,23.4106,30.8684,2.5541,29.7892,160.4849,4.8376,19.8626,20.0944,12.0112
7319,image-007319.png,raysie,20.3843,0.4804,34.9635,SersicSphere,23.2454,249.1059,4.9599,28.1271,25.9895,2.4771,10.7961,-8.2903,-21.7168
7320,image-007320.png,raysie,67.9910,0.8571,156.3624,SersicSphere,10.9288,219.5944,1.2218,3.4953,162.9181,3.9611,17.2254,-8.4215,-6.9654
7321,image-007321.png,raysie,43.4702,0.8567,109.5026,SersicSphere,49.0241,77.6356,3.7793,17.9801,6.1444,1.7281,19.0039,10.4974,47.8870
7322,image-007322.png,raysie,13.9646,0.2245,136.7937,SersicSphere,1.4634,130.4454,2.0629,19.2694,151.5571,1.7568,16.5332,-0.9493,1.1137
7323,image-007323.png,raysie,26.5380,0.7979,109.4527,SersicSphere,25.8749,94.1814,4.1807,39.9909,138.0842,2.5708,15.8482,-1.8867,25.8061
7324,image-007324.png,raysie,62.8648,0.3491,52.9916,SersicSphere,60.4620,270.8375,2.8580,1.6947,174.3193,4.3446,18.1027,0.8837,-60.4556
7325,image-007325.png,raysie,67.1821,0.5295,136.1149,SersicSphere,17.1707,291.2176,3.6277,13.6377,38.4277,4.9781,18.2705,6.2143,-16.0067
7326,image-007326.png,raysie,50.6802,0.8995,71.2660,SersicSphere,37.0458,296.9585,2.4387,19.4178,159.6078,4.1357,14.5468,16.7945,-33.0202
